brief,predict,score,truth
gov.uscourts.mad.136393.21.0.txt,deny,0.6159717667130474,deny
gov.uscourts.mied.281716.19.0.txt,deny,0.5296928121199512,deny
gov.uscourts.txed.117629.40.0.txt,deny,0.5640985530403002,deny
gov.uscourts.insd.40651.107.0.txt,grant,0.5469487956886886,deny
gov.uscourts.mad.135459.27.0.txt,grant,0.5674051365301435,grant
gov.uscourts.txsd.800617.171.0.txt,deny,0.5233366812680571,deny
gov.uscourts.flsd.536917.60.0.txt,deny,0.5603506932568701,deny
gov.uscourts.hid.100339.17.0.txt,grant,0.6862062505542492,grant
gov.uscourts.wyd.32018.15.0.txt,grant,0.5120787777926803,grant
gov.uscourts.wyd.32018.18.0.txt,deny,0.5204647270528265,grant
gov.uscourts.pawd.70675.137.0.txt,deny,0.5656002086468108,deny
gov.uscourts.nysd.309795.18.0.txt,grant,0.5483345440841673,grant
gov.uscourts.nysd.309795.17.0.txt,deny,0.5554197831859704,grant
gov.uscourts.tnwd.62687.46.0.txt,deny,0.6490533535145314,deny
gov.uscourts.akd.243.73.0.txt,grant,0.5946987363619097,grant
gov.uscourts.akd.243.75.0.txt,grant,0.5919768897905892,grant
gov.uscourts.akd.243.74.0.txt,grant,0.6080525662072129,grant
gov.uscourts.txwd.410570.96.0.txt,grant,0.5567827810572811,deny
gov.uscourts.rid.20478.61.0.txt,grant,0.5060141405845145,grant
gov.uscourts.flnd.75114.102.0.txt,grant,0.5671291571511929,grant
gov.uscourts.utd.79026.13.0.txt,grant,0.5653107698728913,grant
gov.uscourts.wiwd.28364.278.0.txt,deny,0.5377430450033704,grant
gov.uscourts.flmd.202663.51.0.txt,grant,0.6187553389193098,deny
gov.uscourts.nysd.316772.22.0.txt,grant,0.5691045427936092,deny
gov.uscourts.nysd.316772.20.0.txt,deny,0.5426544992479505,deny
gov.uscourts.mad.112193.112.0.txt,deny,0.5973440418924071,deny
gov.uscourts.nysd.341836.23.0.txt,grant,0.7099742393891292,deny
gov.uscourts.nysd.310004.21.0.txt,grant,0.5283341676391092,grant
gov.uscourts.vaed.301389.90.0.txt,deny,0.5257984951761173,deny
gov.uscourts.gand.163096.12.0.txt,deny,0.5725326770212551,deny
gov.uscourts.cofc.16889.85.0.txt,grant,0.5683191516993539,deny
gov.uscourts.mad.131942.153.0.txt,grant,0.5427385681375303,grant
gov.uscourts.cofc.27526.9.0.txt,grant,0.7059734367388637,grant
gov.uscourts.ncwd.58301.126.0.txt,grant,0.5042762726018295,deny
gov.uscourts.wied.45575.1495.0.txt,grant,0.6776396516689963,deny
gov.uscourts.wied.45575.1493.0.txt,grant,0.6450078146734544,deny
gov.uscourts.wied.45575.1494.0.txt,grant,0.6785066336859885,deny
gov.uscourts.wied.45575.1496.0.txt,grant,0.6780508142967743,deny
gov.uscourts.ded.8821.37.0.txt,grant,0.6570700191177331,deny
gov.uscourts.cand.205437.196.0.txt,grant,0.5803360040363329,grant
gov.uscourts.laed.104020.269.0.txt,grant,0.6846039127344169,grant
gov.uscourts.mdd.175508.48.0.txt,grant,0.5958608868608803,deny
gov.uscourts.flmd.262099.43.0.txt,grant,0.5331707977636978,deny
gov.uscourts.flnd.60471.41.0.txt,grant,0.5975073232424489,deny
gov.uscourts.flnd.60471.40.0.txt,grant,0.6353526986144713,deny
gov.uscourts.txnd.181835.44.0.txt,grant,0.7435269721606442,grant
gov.uscourts.txwd.658375.33.0.txt,grant,0.6101710523037144,deny
gov.uscourts.caed.293467.12.0.txt,deny,0.5343750478577982,deny
gov.uscourts.mad.142856.314.0.txt,deny,0.6657179593466728,grant
gov.uscourts.dcd.125714.10.0.txt,grant,0.6016043203615488,deny
gov.uscourts.txnd.181835.26.0.txt,grant,0.6142769340243747,grant
gov.uscourts.vaed.276422.83.0.txt,grant,0.5363538368655242,grant
gov.uscourts.mssd.71373.77.0.txt,deny,0.5198906866798678,deny
gov.uscourts.rid.20762.35.0.txt,grant,0.5397751916543494,deny
gov.uscourts.rid.20762.33.0.txt,grant,0.5577983754767154,deny
gov.uscourts.casd.256908.157.0.txt,grant,0.5687143669092269,deny
gov.uscourts.nyed.336185.208.0.txt,deny,0.5520087667547904,grant
gov.uscourts.txsd.613668.99.0.txt,grant,0.5326499420273615,grant
gov.uscourts.arwd.28923.11.0.txt,grant,0.5184133393700148,deny
gov.uscourts.arwd.28923.10.0.txt,deny,0.5612835305535712,deny
gov.uscourts.vaed.336338.80.0.txt,deny,0.6016590362962624,grant
gov.uscourts.nvd.76125.56.0.txt,grant,0.5717383822240782,deny
gov.uscourts.nvd.76125.58.0.txt,grant,0.5094438318818871,deny
gov.uscourts.flmd.215470.115.0.txt,grant,0.5412100412132523,deny
gov.uscourts.txsd.370472.21.0.txt,grant,0.5793898375900518,grant
gov.uscourts.nysd.317435.43.0.txt,grant,0.6820615431343053,deny
gov.uscourts.cofc.22966.94.0.txt,grant,0.5614212602425102,grant
gov.uscourts.nvd.79045.10.0.txt,grant,0.6114132368044577,deny
gov.uscourts.flnd.49535.629.0.txt,deny,0.5026167572345013,deny
gov.uscourts.casd.499990.22.0.txt,deny,0.5276195567946818,deny
gov.uscourts.cod.151798.51.0.txt,grant,0.6726663995991929,grant
gov.uscourts.cand.197206.37.0.txt,deny,0.5719843507652178,deny
gov.uscourts.cand.197984.2538.0.txt,grant,0.6177500009175925,grant
gov.uscourts.mnd.90143.102.0.txt,grant,0.54003389582204,deny
gov.uscourts.mnd.90143.101.0.txt,grant,0.5046114764261159,deny
gov.uscourts.mad.136008.63.0.txt,grant,0.5185446888144379,deny
gov.uscourts.txnd.236263.40.0.txt,grant,0.5330524294410659,deny
gov.uscourts.flsd.460539.10.0.txt,grant,0.5790905332121035,grant
gov.uscourts.cofc.21320.47.0.txt,grant,0.5261309857563427,grant
gov.uscourts.vaed.271949.962.0.txt,deny,0.5530872475430271,grant
gov.uscourts.vaed.271949.961.0.txt,grant,0.5429883446455039,grant
gov.uscourts.cand.206145.29.0.txt,deny,0.5238054806979044,grant
gov.uscourts.cand.198618.31.0.txt,deny,0.5539415441080282,grant
gov.uscourts.mad.126818.31.0.txt,grant,0.5716118638691114,deny
gov.uscourts.uscfc.34389.223.0.txt,grant,0.5500539377452993,deny
gov.uscourts.uscfc.34389.224.0.txt,grant,0.6114424115397032,deny
gov.uscourts.casd.258578.60.0.txt,grant,0.5405415139843105,grant
gov.uscourts.flsd.477203.24.0.txt,grant,0.5314597976254762,grant
gov.uscourts.flsd.477203.20.0.txt,grant,0.5403709477628033,grant
gov.uscourts.flsd.477203.25.0.txt,grant,0.5672546952246634,grant
gov.uscourts.flsd.477203.22.0.txt,grant,0.5461459330106799,grant
gov.uscourts.txwd.380367.278.0.txt,deny,0.5871800123577804,deny
gov.uscourts.vaed.266371.18.0.txt,grant,0.5346468329179986,grant
gov.uscourts.vaed.384803.11.0.txt,deny,0.5718705346502304,deny
gov.uscourts.utd.76691.20.0.txt,deny,0.5520908297020473,deny
gov.uscourts.mad.135333.19.0.txt,grant,0.592761274102944,grant
gov.uscourts.txsd.535128.26.0.txt,grant,0.5793095640003141,deny
gov.uscourts.akd.49744.87.0.txt,grant,0.6632891641492363,grant
gov.uscourts.dcd.146770.37.0.txt,grant,0.5176402782550595,deny
gov.uscourts.mad.118796.72.0.txt,deny,0.532043524274121,grant
gov.uscourts.dcd.124851.52.0.txt,grant,0.6068157860495189,deny
gov.uscourts.dcd.124851.55.0.txt,deny,0.5222676823706809,deny
gov.uscourts.flnd.67528.28.0.txt,grant,0.5958439788226523,grant
gov.uscourts.mad.127997.32.0.txt,grant,0.5779441826938411,grant
gov.uscourts.nysd.475830.32.0.txt,deny,0.5820738251904767,deny
gov.uscourts.ilsd.61930.79.0.txt,grant,0.5393744269840917,grant
gov.uscourts.wied.42230.88.0.txt,deny,0.581873730096671,deny
gov.uscourts.azd.322017.142.0.txt,deny,0.5184508153882385,deny
gov.uscourts.caeb.371652.188.0.txt,deny,0.557922150616337,grant
gov.uscourts.cand.202105.17.0.txt,deny,0.5575983214527707,deny
gov.uscourts.nvd.96674.36.0.txt,grant,0.6367506590918601,deny
gov.uscourts.nysd.317490.47.0.txt,grant,0.619603124379442,deny
gov.uscourts.txed.178695.12.0.txt,grant,0.54967548558385,grant
gov.uscourts.akd.336.107.0.txt,grant,0.5274183587651289,deny
gov.uscourts.mad.126818.29.0.txt,grant,0.5565819815233287,grant
gov.uscourts.iasd.44545.17.0.txt,grant,0.5119277352279302,grant
gov.uscourts.nmd.321473.11.0.txt,grant,0.5414771122878531,grant
gov.uscourts.nmd.321473.7.0.txt,deny,0.5200456039687924,grant
gov.uscourts.flsd.334296.174.0.txt,deny,0.5721468051496543,deny
gov.uscourts.cand.187342.56.0.txt,deny,0.6072620247708218,deny
gov.uscourts.nyed.380798.25.0.txt,deny,0.5172911640018918,grant
gov.uscourts.okwd.74802.60.0.txt,grant,0.6409218021298239,deny
gov.uscourts.cand.204881.25.0.txt,grant,0.6416106263113204,grant
gov.uscourts.cand.34465.174.0.txt,deny,0.5158766379634485,grant
gov.uscourts.msnd.30175.184.0.txt,grant,0.5487464592923706,deny
gov.uscourts.nvd.80911.13.0.txt,deny,0.5197634548227155,grant
gov.uscourts.wiwd.2665.66.0.txt,grant,0.538000180252155,grant
gov.uscourts.flmd.300927.412.0.txt,grant,0.5572221404054727,deny
gov.uscourts.msnd.31896.147.0.txt,deny,0.5295811754444795,grant
gov.uscourts.msnd.31896.148.0.txt,deny,0.5249014510210739,grant
gov.uscourts.wiwd.2665.101.0.txt,grant,0.5937267062566011,deny
gov.uscourts.wiwd.2665.106.0.txt,grant,0.5845243783370256,deny
gov.uscourts.wiwd.2665.110.0.txt,grant,0.503087163186893,deny
gov.uscourts.waed.54827.60.0.txt,grant,0.5244408485181303,deny
gov.uscourts.cofc.22966.26.0.txt,deny,0.5103281175011032,grant
gov.uscourts.cofc.22966.25.0.txt,deny,0.5089817487552222,grant
gov.uscourts.cofc.22966.22.0.txt,deny,0.5166303206086809,grant
gov.uscourts.cofc.22966.24.0.txt,grant,0.5500129675729277,grant
gov.uscourts.txsd.613668.109.0.txt,deny,0.521923569644438,deny
gov.uscourts.cand.192674.171.0.txt,deny,0.5870563936890515,deny
gov.uscourts.dcd.146770.47.0.txt,grant,0.5998620292242882,deny
gov.uscourts.laed.164977.89.0.txt,deny,0.5143024857388874,deny
gov.uscourts.cand.196174.84.0.txt,deny,0.5495136568266843,grant
gov.uscourts.cand.196174.83.0.txt,deny,0.6431589780646799,grant
gov.uscourts.txnd.228025.12.0.txt,grant,0.6013073134537302,grant
gov.uscourts.flmd.163273.724.0.txt,grant,0.5034080155868956,grant
gov.uscourts.wiwd.27453.36.0.txt,deny,0.5281844337034827,deny
gov.uscourts.cand.305114.115.0.txt,deny,0.5616797471135893,deny
gov.uscourts.mdd.292999.51.0.txt,deny,0.549435229043355,grant
gov.uscourts.txed.107885.37.0.txt,grant,0.6415037960758647,deny
gov.uscourts.ded.7515.198.0.txt,grant,0.5979456645350885,grant
gov.uscourts.flmd.300927.336.0.txt,grant,0.5686986929038301,grant
gov.uscourts.msnd.30175.161.0.txt,grant,0.5023822579379624,deny
gov.uscourts.mad.120412.38.0.txt,grant,0.5403289809172417,deny
gov.uscourts.dcd.126130.6.0.txt,deny,0.5398356352127698,grant
gov.uscourts.ohsd.3900.40.0.txt,deny,0.5745416876079142,deny
gov.uscourts.mdd.187368.27.0.txt,deny,0.5812541896008538,grant
gov.uscourts.vaed.308029.25.0.txt,grant,0.5172694750285345,deny
gov.uscourts.nvd.72773.34.0.txt,deny,0.5890530155904794,grant
