brief,predict,score,truth
gov.uscourts.mad.136393.21.0.txt,deny,-0.7409350683738569,deny
gov.uscourts.mied.281716.19.0.txt,deny,-0.03908607504606504,deny
gov.uscourts.txed.117629.40.0.txt,deny,-0.3306544344334012,deny
gov.uscourts.insd.40651.107.0.txt,grant,0.20995410224916738,deny
gov.uscourts.mad.135459.27.0.txt,grant,0.4523874004651494,grant
gov.uscourts.txsd.800617.171.0.txt,deny,-0.2854263678629933,deny
gov.uscourts.flsd.536917.60.0.txt,deny,-0.49593996425141024,deny
gov.uscourts.hid.100339.17.0.txt,grant,1.0822435414343796,grant
gov.uscourts.wyd.32018.15.0.txt,grant,0.10041899167894458,grant
gov.uscourts.wyd.32018.18.0.txt,deny,-0.015800487753734938,grant
gov.uscourts.pawd.70675.137.0.txt,deny,-0.4975696853951334,deny
gov.uscourts.nysd.309795.18.0.txt,grant,0.3828363845689877,grant
gov.uscourts.nysd.309795.17.0.txt,deny,-0.23163315730511796,grant
gov.uscourts.tnwd.62687.46.0.txt,deny,-0.9133385842238797,deny
gov.uscourts.akd.243.73.0.txt,grant,0.4230867891943116,grant
gov.uscourts.akd.243.75.0.txt,grant,0.4010510067484292,grant
gov.uscourts.akd.243.74.0.txt,grant,0.4879402500554998,grant
gov.uscourts.txwd.410570.96.0.txt,grant,0.1172441551054394,deny
gov.uscourts.rid.20478.61.0.txt,deny,-0.30853258965274705,grant
gov.uscourts.flnd.75114.102.0.txt,grant,0.21914039901656307,grant
gov.uscourts.utd.79026.13.0.txt,deny,-0.0323862572194456,grant
gov.uscourts.wiwd.28364.278.0.txt,deny,-0.3047905679964052,grant
gov.uscourts.flmd.202663.51.0.txt,grant,0.6743222925969332,deny
gov.uscourts.nysd.316772.22.0.txt,grant,0.7084737919345933,deny
gov.uscourts.nysd.316772.20.0.txt,deny,-0.3110078359977521,deny
gov.uscourts.mad.112193.112.0.txt,deny,-0.5517861656916709,deny
gov.uscourts.nysd.341836.23.0.txt,grant,1.21333644413699,deny
gov.uscourts.nysd.310004.21.0.txt,grant,0.4131012277963341,grant
gov.uscourts.vaed.301389.90.0.txt,deny,-0.30540243671334627,deny
gov.uscourts.gand.163096.12.0.txt,deny,-0.2861500811631112,deny
gov.uscourts.cofc.16889.85.0.txt,grant,0.497669061998938,deny
gov.uscourts.mad.131942.153.0.txt,grant,0.28979768286259017,grant
gov.uscourts.cofc.27526.9.0.txt,grant,1.3930582603684565,grant
gov.uscourts.ncwd.58301.126.0.txt,deny,-0.3452671028250642,deny
gov.uscourts.wied.45575.1495.0.txt,grant,0.983778475611123,deny
